Ceremony	Year	Class	CanonicalCategory	Category	Film	FilmId	Name	Nominees	NomineeIds	Winner	Detail	Note	Citation
9	1936	Title	SHORT SUBJECT (One-reel)	SHORT SUBJECT (One-reel)	Bored of Education	tt0027385	Hal Roach						
9	1936	Title	SHORT SUBJECT (One-reel)	SHORT SUBJECT (One-reel)	Moscow Moods	tt0027988	Paramount	Paramount	co0023400				
9	1936	Title	SHORT SUBJECT (One-reel)	SHORT SUBJECT (One-reel)	Wanted								
9	1936	Title	SHORT SUBJECT (Two-reel)	SHORT SUBJECT (Two-reel)	Double or Nothing	tt0342147	Warner Bros.	Warner Bros.	co0080422				
9	1936	Title	SHORT SUBJECT (Two-reel)	SHORT SUBJECT (Two-reel)	Dummy Ache	tt0027556	RKO Radio	RKO Radio	co0041421				
9	1936	Title	SHORT SUBJECT (Two-reel)	SHORT SUBJECT (Two-reel)	The Public Pays	tt0028146	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143	True			
9	1936	Production	SOUND RECORDING	SOUND RECORDING	Banjo on My Knee	tt0027331	20th Century-Fox Studio Sound Department						
9	1936	Production	SOUND RECORDING	SOUND RECORDING	The Charge of the Light Brigade	tt0027438	Warner Bros. Studio Sound Department						
9	1936	Production	SOUND RECORDING	SOUND RECORDING	Dodsworth	tt0027532	United Artists Studio Sound Department						
9	1936	Production	SOUND RECORDING	SOUND RECORDING	General Spanky	tt0027665	Hal Roach Studio Sound Department						
9	1936	Production	SOUND RECORDING	SOUND RECORDING	Mr. Deeds Goes to Town	tt0027996	Columbia Studio Sound Department						
9	1936	Production	SOUND RECORDING	SOUND RECORDING	San Francisco	tt0028216	Metro-Goldwyn-Mayer Studio Sound Department						
9	1936	Production	SOUND RECORDING	SOUND RECORDING	The Texas Rangers	tt0028352	Paramount Studio Sound Department						
9	1936	Production	SOUND RECORDING	SOUND RECORDING	That Girl from Paris	tt0028354	RKO Radio Studio Sound Department						
9	1936	Production	SOUND RECORDING	SOUND RECORDING	Three Smart Girls	tt0028373	Universal Studio Sound Department						
9	1936	Writing	WRITING (Original Story)	WRITING (Original Story)	Fury	tt0027652	Norman Krasna	Norman Krasna	nm0469915				
9	1936	Writing	WRITING (Original Story)	WRITING (Original Story)	The Great Ziegfeld	tt0027698	William Anthony McGuire	William Anthony McGuire	nm0570305				
9	1936	Writing	WRITING (Original Story)	WRITING (Original Story)	San Francisco	tt0028216	Robert Hopkins	Robert Hopkins	nm0394267				
9	1936	Writing	WRITING (Original Story)	WRITING (Original Story)	The Story of Louis Pasteur	tt0028313	Pierre Collings						
9	1936	Writing	WRITING (Original Story)	WRITING (Original Story)	Three Smart Girls	tt0028373	Adele Comandini	Adele Comandini	nm0173532				
9	1936	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	After the Thin Man	tt0027260	Frances Goodrich						
9	1936	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	Dodsworth	tt0027532	Sidney Howard	Sidney Howard	nm0397608				
9	1936	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	Mr. Deeds Goes to Town	tt0027996	Robert Riskin	Robert Riskin	nm0728307				
9	1936	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	My Man Godfrey	tt0028010	Eric Hatch						
9	1936	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	The Story of Louis Pasteur	tt0028313	Pierre Collings						
9	1936	Special	SPECIAL AWARD	SPECIAL AWARD	The March of Time	tt3034436				True			To The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.
9	1936	Special	SPECIAL AWARD	SPECIAL AWARD	The Garden of Allah	tt0027657		W. Howard Greene|Harold Rosson	nm0338946|nm0005849	True			To W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production
9	1936	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class I)	SCIENTIFIC OR TECHNICAL AWARD (Class I)				Douglas Shearer|Metro-Goldwyn-Mayer	nm0790428|co0007143	True	Sound		To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for the development of a practical two-way horn system and a biased Class A push-pull recording system.
9	1936	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				E. C. Wente|Bell Telephone Laboratories		True	Sound		To E. C. WENTE and the BELL TELEPHONE LABORATORIES for their multi-cellular high-frequency horn and receiver.
9	1936	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class II)	SCIENTIFIC OR TECHNICAL AWARD (Class II)				Rca Manufacturing Co. Inc.		True	Sound		To RCA MANUFACTURING CO.
9	1936	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Rca Manufacturing Co. Inc.		True	Sound		To RCA MANUFACTURING CO.
9	1936	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Electrical Research Products Inc.		True	Sound		To ELECTRICAL RESEARCH PRODUCTS
9	1936	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				Rca Manufacturing Co. Inc.		True	Laboratory		To RCA MANUFACTURING CO.
9	1936	SciTech	SCIENTIFIC OR TECHNICAL AWARD (Class III)	SCIENTIFIC OR TECHNICAL AWARD (Class III)				UNITED ARTISTS STUDIO CORP.		True	Stage Operations		To UNITED ARTISTS STUDIO CORP. for the development of a practical
10	1937	Acting	ACTOR IN A LEADING ROLE	ACTOR	Conquest	tt0028739	Charles Boyer	Charles Boyer	nm0000964		Napoleon Bonaparte		
10	1937	Acting	ACTOR IN A LEADING ROLE	ACTOR	A Star Is Born	tt0029606	Fredric March	Fredric March	nm0545298		Norman Maine (Alfred Hinkel)		
10	1937	Acting	ACTOR IN A LEADING ROLE	ACTOR	Night Must Fall	tt0029310	Robert Montgomery	Robert Montgomery	nm0599910		Danny		
10	1937	Acting	ACTOR IN A LEADING ROLE	ACTOR	The Life of Emile Zola	tt0029146	Paul Muni	Paul Muni	nm0612847		Emile Zola		
10	1937	Acting	ACTOR IN A LEADING ROLE	ACTOR	Captains Courageous	tt0028691	Spencer Tracy	Spencer Tracy	nm0000075	True	Manuel		
10	1937	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	The Awful Truth	tt0028597	Ralph Bellamy	Ralph Bellamy	nm0000897		Daniel Leeson		
10	1937	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	The Hurricane	tt0029030	Thomas Mitchell	Thomas Mitchell	nm0593775		Doctor Kersaint		
10	1937	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	The Life of Emile Zola	tt0029146	Joseph Schildkraut	Joseph Schildkraut	nm0771584	True	Captain Alfred Dreyfus		
10	1937	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Lost Horizon	tt0029162	H. B. Warner	H. B. Warner	nm0912478		Chang		
10	1937	Acting	ACTOR IN A SUPPORTING ROLE	ACTOR IN A SUPPORTING ROLE	Topper	tt0029682	Roland Young	Roland Young	nm0950019		Cosmo Topper		
10	1937	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	The Awful Truth	tt0028597	Irene Dunne	Irene Dunne	nm0002050		Lucy Warriner		
10	1937	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Camille	tt0028683	Greta Garbo	Greta Garbo	nm0001256		Marguerite Gautier (Camille)		
10	1937	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	A Star Is Born	tt0029606	Janet Gaynor	Janet Gaynor	nm0310980		Esther Blodgett/Vicki Lester		
10	1937	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	The Good Earth	tt0028944	Luise Rainer	Luise Rainer	nm0707023	True	O-Lan		
10	1937	Acting	ACTRESS IN A LEADING ROLE	ACTRESS	Stella Dallas	tt0029608	Barbara Stanwyck	Barbara Stanwyck	nm0001766		Stella Dallas		
10	1937	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	In Old Chicago	tt0029047	Alice Brady	Alice Brady	nm0103567	True	Molly O'Leary		
10	1937	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Stage Door	tt0029604	Andrea Leeds	Andrea Leeds	nm0498571		Kaye Hamilton		
10	1937	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Stella Dallas	tt0029608	Anne Shirley	Anne Shirley	nm0794297		Laurel Dallas		
10	1937	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Dead End	tt0028773	Claire Trevor	Claire Trevor	nm0872456		Francie		
10	1937	Acting	ACTRESS IN A SUPPORTING ROLE	ACTRESS IN A SUPPORTING ROLE	Night Must Fall	tt0029310	Dame May Whitty	Dame May Whitty	nm0926599		Mrs. Bramson		
10	1937	Production	ART DIRECTION	ART DIRECTION	Conquest	tt0028739	Cedric Gibbons						
10	1937	Production	ART DIRECTION	ART DIRECTION	A Damsel in Distress	tt0028757	Carroll Clark	Carroll Clark	nm0163754				
10	1937	Production	ART DIRECTION	ART DIRECTION	Dead End	tt0028773	Richard Day	Richard Day	nm0206554				
10	1937	Production	ART DIRECTION	ART DIRECTION	Every Day's a Holiday	tt0028843	Wiard Ihnen	Wiard Ihnen	nm0407311				
10	1937	Production	ART DIRECTION	ART DIRECTION	The Life of Emile Zola	tt0029146	Anton Grot	Anton Grot	nm0343819				
10	1937	Production	ART DIRECTION	ART DIRECTION	Lost Horizon	tt0029162	Stephen Goosson	Stephen Goosson	nm0329684	True			
10	1937	Production	ART DIRECTION	ART DIRECTION	Manhattan Merry-Go-Round	tt0029209	John Victor Mackay	John Victor Mackay	nm0533179				
10	1937	Production	ART DIRECTION	ART DIRECTION	The Prisoner of Zenda	tt0029442	Lyle Wheeler	Lyle Wheeler	nm0923907				
10	1937	Production	ART DIRECTION	ART DIRECTION	Souls at Sea	tt0029593	Hans Dreier						
10	1937	Production	ART DIRECTION	ART DIRECTION	Walter Wanger's Vogues of 1938	tt0029737	Alexander Toluboff	Alexander Toluboff	nm0866266				
10	1937	Production	ART DIRECTION	ART DIRECTION	Wee Willie Winkie	tt0029751	William S. Darling						
10	1937	Production	ART DIRECTION	ART DIRECTION	You're a Sweetheart	tt0029809	Jack Otterson	Jack Otterson	nm0653163				
10	1937	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR	In Old Chicago	tt0029047	Robert Webb	Robert Webb	nm0916271	True			
10	1937	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR	The Life of Emile Zola	tt0029146	Russ Saunders	Russ Saunders	nm0766951				
10	1937	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR	Lost Horizon	tt0029162	C. C. Coleman						
10	1937	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR	Souls at Sea	tt0029593	Hal Walker	Hal Walker	nm0907779				
10	1937	Directing	ASSISTANT DIRECTOR	ASSISTANT DIRECTOR	A Star Is Born	tt0029606	Eric Stacey	Eric Stacey	nm0820947				
10	1937	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Dead End	tt0028773	Gregg Toland	Gregg Toland	nm0005904				
10	1937	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	The Good Earth	tt0028944	Karl Freund	Karl Freund	nm0005713	True			
10	1937	Production	CINEMATOGRAPHY	CINEMATOGRAPHY	Wings over Honolulu	tt0029784	Joseph Valentine	Joseph Valentine	nm0884252				
10	1937	Music	DANCE DIRECTION	DANCE DIRECTION	Varsity Show	tt0029725	Busby Berkeley	Busby Berkeley	nm0000923		The Finale		
10	1937	Music	DANCE DIRECTION	DANCE DIRECTION	Ready, Willing and Able	tt0029456							
10	1937	Music	DANCE DIRECTION	DANCE DIRECTION	A Day at the Races	tt0028772	Dave Gould	Dave Gould	nm0332346		All God's Children Got Rhythm		
10	1937	Music	DANCE DIRECTION	DANCE DIRECTION	Ali Baba Goes to Town	tt0028566	Sammy Lee	Sammy Lee	nm0498192		Swing Is Here to Stay		
10	1937	Music	DANCE DIRECTION	DANCE DIRECTION	Thin Ice	tt0029659	Harry Losee	Harry Losee	nm0521313		Prince Igor Suite		
10	1937	Music	DANCE DIRECTION	DANCE DIRECTION	A Damsel in Distress	tt0028757	Hermes Pan	Hermes Pan	nm0659009	True	Fun House		
10	1937	Music	DANCE DIRECTION	DANCE DIRECTION	Waikiki Wedding	tt0029742	LeRoy Prinz	LeRoy Prinz	nm0697895		Luau		
10	1937	Directing	DIRECTING	DIRECTING	The Awful Truth	tt0028597	Leo McCarey	Leo McCarey	nm0564970	True			
10	1937	Directing	DIRECTING	DIRECTING	The Good Earth	tt0028944	Sidney Franklin	Sidney Franklin	nm0291548				
10	1937	Directing	DIRECTING	DIRECTING	The Life of Emile Zola	tt0029146	William Dieterle	William Dieterle	nm0226189				
10	1937	Directing	DIRECTING	DIRECTING	Stage Door	tt0029604	Gregory La Cava	Gregory La Cava	nm0478441				
10	1937	Directing	DIRECTING	DIRECTING	A Star Is Born	tt0029606	William Wellman	William Wellman	nm0920074				
10	1937	Production	FILM EDITING	FILM EDITING	The Awful Truth	tt0028597	Al Clark	Al Clark	nm0163617				
10	1937	Production	FILM EDITING	FILM EDITING	Captains Courageous	tt0028691	Elmo Veron	Elmo Veron	nm0894762				
10	1937	Production	FILM EDITING	FILM EDITING	The Good Earth	tt0028944	Basil Wrangell	Basil Wrangell	nm0942007				
10	1937	Production	FILM EDITING	FILM EDITING	Lost Horizon	tt0029162	Gene Havlick						
10	1937	Production	FILM EDITING	FILM EDITING	One Hundred Men and a Girl	tt0029347	Bernard W. Burton	Bernard W. Burton	nm0123521				
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	The Hurricane	tt0029030	Samuel Goldwyn Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	In Old Chicago	tt0029047	20th Century-Fox Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	The Life of Emile Zola	tt0029146	Warner Bros. Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Lost Horizon	tt0029162	Columbia Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Make a Wish	tt0029193	Principal Productions						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Maytime	tt0029222	Metro-Goldwyn-Mayer Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	One Hundred Men and a Girl	tt0029347	Universal Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Portia on Trial	tt0029433	Republic Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	The Prisoner of Zenda	tt0029442	Selznick International Pictures Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Quality Street	tt0029454	RKO Radio Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Snow White and the Seven Dwarfs	tt0029583	Walt Disney Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Something to Sing About	tt0029588	Grand National Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Souls at Sea	tt0029593	Paramount Studio Music Department						
10	1937	Music	MUSIC (Original Song Score or Adaptation Score)	MUSIC (Scoring)	Way Out West	tt0029747	Hal Roach Studio Music Department						
10	1937	Music	MUSIC (Original Song)	MUSIC (Song)	Mr. Dodd Takes the Air	tt0029267	Music by Harry Warren; Lyrics by Al Dubin	Harry Warren|Al Dubin	nm0912851|nm0006048		Remember Me		
10	1937	Music	MUSIC (Original Song)	MUSIC (Song)	Waikiki Wedding	tt0029742	Music and Lyrics by Harry Owens	Harry Owens	nm0654374	True	Sweet Leilani		
10	1937	Music	MUSIC (Original Song)	MUSIC (Song)	Walter Wanger's Vogues of 1938	tt0029737	Music by Sammy Fain; Lyrics by Lew Brown	Sammy Fain|Lew Brown	nm0006066|nm0114095		That Old Feeling		
10	1937	Music	MUSIC (Original Song)	MUSIC (Song)	Shall We Dance	tt0029546	Music by George Gershwin; Lyrics by Ira Gershwin	George Gershwin|Ira Gershwin	nm0006097|nm0314857		They Can't Take That Away From Me		
10	1937	Music	MUSIC (Original Song)	MUSIC (Song)	Artists and Models	tt0028587	Music by Frederick Hollander; Lyrics by Leo Robin	Frederick Hollander|Leo Robin	nm0006130|nm0732209		Whispers In The Dark		
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	The Awful Truth	tt0028597	Columbia	Columbia	co0050868				
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Captains Courageous	tt0028691	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143				
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Dead End	tt0028773	Samuel Goldwyn Productions	Samuel Goldwyn Productions	co0058013				
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	The Good Earth	tt0028944	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143				
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	In Old Chicago	tt0029047	20th Century-Fox	20th Century-Fox	co0028775				
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	The Life of Emile Zola	tt0029146	Warner Bros.	Warner Bros.	co0080422	True			
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Lost Horizon	tt0029162	Columbia	Columbia	co0050868				
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	One Hundred Men and a Girl	tt0029347	Universal	Universal	co0005073				
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	Stage Door	tt0029604	RKO Radio	RKO Radio	co0041421				
10	1937	Title	BEST PICTURE	OUTSTANDING PRODUCTION	A Star Is Born	tt0029606	Selznick International Pictures	Selznick International Pictures	co0130901				
10	1937	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	Educated Fish	tt0028819	Paramount	Paramount	co0023400				
10	1937	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	The Little Match Girl	tt0029151	Charles Mintz						
10	1937	Title	SHORT FILM (Animated)	SHORT SUBJECT (Cartoon)	The Old Mill	tt0029339	Walt Disney						
10	1937	Title	SHORT SUBJECT (Color)	SHORT SUBJECT (Color)	The Man without a Country	tt0029204	Warner Bros.	Warner Bros.	co0080422				
10	1937	Title	SHORT SUBJECT (Color)	SHORT SUBJECT (Color)	Penny Wisdom	tt0029385	Pete Smith						
10	1937	Title	SHORT SUBJECT (Color)	SHORT SUBJECT (Color)	Popular Science J-7-1	tt0029416	Paramount	Paramount	co0023400				
10	1937	Title	SHORT SUBJECT (One-reel)	SHORT SUBJECT (One-reel)	A Night at the Movies	tt0029311	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143				
10	1937	Title	SHORT SUBJECT (One-reel)	SHORT SUBJECT (One-reel)	The Private Life of the Gannets	tt0029443	Skibo Productions	Skibo Productions	co0019661	True			
10	1937	Title	SHORT SUBJECT (One-reel)	SHORT SUBJECT (One-reel)	Romance of Radium	tt0029497	Pete Smith						
10	1937	Title	SHORT SUBJECT (Two-reel)	SHORT SUBJECT (Two-reel)	Deep South	tt0028777	RKO Radio	RKO Radio	co0041421				
10	1937	Title	SHORT SUBJECT (Two-reel)	SHORT SUBJECT (Two-reel)	Should Wives Work?	tt0029555	RKO Radio	RKO Radio	co0041421				
10	1937	Title	SHORT SUBJECT (Two-reel)	SHORT SUBJECT (Two-reel)	Torture Money	tt0029684	Metro-Goldwyn-Mayer	Metro-Goldwyn-Mayer	co0007143	True			
10	1937	Production	SOUND RECORDING	SOUND RECORDING	The Girl Said No	tt0028931	Grand National Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	Hitting a New High	tt0029006	RKO Radio Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	The Hurricane	tt0029030	United Artists Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	In Old Chicago	tt0029047	20th Century-Fox Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	The Life of Emile Zola	tt0029146	Warner Bros. Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	Lost Horizon	tt0029162	Columbia Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	Maytime	tt0029222	Metro-Goldwyn-Mayer Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	One Hundred Men and a Girl	tt0029347	Universal Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	Topper	tt0029682	Hal Roach Studio Sound Department						
10	1937	Production	SOUND RECORDING	SOUND RECORDING	Wells Fargo	tt0029752	Paramount Studio Sound Department						
10	1937	Writing	WRITING (Original Story)	WRITING (Original Story)	Black Legion	tt0027367	Robert Lord	Robert Lord	nm0520501				
10	1937	Writing	WRITING (Original Story)	WRITING (Original Story)	In Old Chicago	tt0029047	Niven Busch	Niven Busch	nm0124002				
10	1937	Writing	WRITING (Original Story)	WRITING (Original Story)	The Life of Emile Zola	tt0029146	Heinz Herald						
10	1937	Writing	WRITING (Original Story)	WRITING (Original Story)	One Hundred Men and a Girl	tt0029347	Hans Kraly	Hans Kraly	nm0473134				
10	1937	Writing	WRITING (Original Story)	WRITING (Original Story)	A Star Is Born	tt0029606	William A. Wellman						
10	1937	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	The Awful Truth	tt0028597	Vina Delmar	Vina Delmar	nm0217568				
10	1937	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	Captains Courageous	tt0028691	John Lee Mahin						
10	1937	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	The Life of Emile Zola	tt0029146	Norman Reilly Raine						
10	1937	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	Stage Door	tt0029604	Morris Ryskind						
10	1937	Writing	WRITING (Adapted Screenplay)	WRITING (Screenplay)	A Star Is Born	tt0029606	Dorothy Parker						
10	1937	Special	SPECIAL AWARD	SPECIAL AWARD				Mack Sennett	nm0784407	True			To Mack Sennett
10	1937	Special	SPECIAL AWARD	SPECIAL AWARD				Edgar Bergen	nm0001944	True			To Edgar Bergen for his outstanding comedy creation
10	1937	Special	SPECIAL AWARD	SPECIAL AWARD				The Museum of Modern Art Film Library	co0089684	True			To The Museum of Modern Art Film Library for its significant work in collecting films dating from 1895 to the present and for the first time making available to the public the means of studying the historical and aesthetic development of the motion picture as one of the major arts.
10	1937	Special	SPECIAL AWARD	SPECIAL AWARD	A Star Is Born	tt0029606		W. Howard Greene	nm0338946	True			To W. Howard Greene for the color photography of A Star Is Born. (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.)
10	1937	Special	IRVING G. THALBERG MEMORIAL AWARD	IRVING G. THALBERG MEMORIAL AWARD			Darryl F. Zanuck	Darryl F. Zanuck	nm0953123	True			
